age_range,bmi_grade,gender,ability,sports_step,recommend_rank,ex_recommend
30대,저체중,F,3등급,마무리운동,3,무릎 굽혀 가슴 닿기
30대,저체중,F,3등급,마무리운동,4,다리 벌려 옆으로 상체 숙이기
30대,저체중,F,3등급,마무리운동,5,누워서 굽힌 다리 펴기
30대,저체중,M,참가증,본운동,1,윗몸말아올리기
30대,저체중,M,참가증,본운동,2,앉았다 일어서기
30대,저체중,M,참가증,본운동,3,잔발치기
30대,저체중,M,참가증,본운동,4,1단 줄넘기
30대,저체중,M,참가증,본운동,5,엎드려 팔 대고 버티기
30대,저체중,M,참가증,준비운동,1,다리 벌려 옆으로 상체 숙이기
30대,저체중,M,참가증,준비운동,2,다리 벌려 앞으로 상체 숙이기
30대,저체중,M,참가증,준비운동,3,다리 모아 상체 숙이기
30대,저체중,M,참가증,준비운동,4,발목 얹고 다리 잡아당기기
30대,저체중,M,참가증,준비운동,5,제자리 뛰기
30대,저체중,M,참가증,마무리운동,1,다리 벌려 앞으로 상체 숙이기
30대,저체중,M,참가증,마무리운동,2,발목 얹고 다리 잡아당기기
30대,저체중,M,참가증,마무리운동,3,누워서 굽힌 다리 펴기
30대,저체중,M,참가증,마무리운동,4,1단 줄넘기
30대,저체중,M,참가증,마무리운동,5,다리 모아 상체 숙이기
30대,저체중,M,1등급,본운동,1,잔발치기
30대,저체중,M,1등급,본운동,2,버피운동
30대,저체중,M,1등급,본운동,3,앉았다 일어서면서 점프하기
30대,저체중,M,1등급,본운동,4,뛰어 내렸다가 바로 점프하기
30대,저체중,M,1등급,본운동,5,볼 튕기면서 스쿼트
30대,저체중,M,1등급,준비운동,1,다리 벌려 앞으로 상체 숙이기
30대,저체중,M,1등급,준비운동,2,서서 균형잡기
30대,저체중,M,1등급,준비운동,3,다리 벌려 옆으로 상체 숙이기
30대,저체중,M,1등급,준비운동,4,앉았다 일어나며 점프하기
30대,저체중,M,1등급,준비운동,5,다리 모아 상체 숙이기
30대,저체중,M,1등급,마무리운동,1,다리 벌려 앞으로 상체 숙이기
30대,저체중,M,1등급,마무리운동,2,발목 얹고 다리 잡아당기기
30대,저체중,M,1등급,마무리운동,3,동적 스트레칭 루틴프로그램
30대,저체중,M,1등급,마무리운동,4,수영
30대,저체중,M,1등급,마무리운동,5,콘운동  루틴프로그램
30대,저체중,M,2등급,본운동,1,잔발치기
30대,저체중,M,2등급,본운동,2,벽패스
30대,저체중,M,2등급,본운동,3,2단 줄넘기
30대,저체중,M,2등급,본운동,4,윗몸말아올리기
30대,저체중,M,2등급,본운동,5,앉았다 일어서기
30대,저체중,M,2등급,준비운동,1,다리 벌려 앞으로 상체 숙이기
30대,저체중,M,2등급,준비운동,2,다리 벌려 옆으로 상체 숙이기
30대,저체중,M,2등급,준비운동,3,다리 모아 상체 숙이기
30대,저체중,M,2등급,준비운동,4,발목 얹고 다리 잡아당기기
30대,저체중,M,2등급,준비운동,5,바운딩 운동  루틴프로그램
30대,저체중,M,2등급,마무리운동,1,다리 벌려 앞으로 상체 숙이기
30대,저체중,M,2등급,마무리운동,2,발목 얹고 다리 잡아당기기
30대,저체중,M,2등급,마무리운동,3,동적 스트레칭 루틴프로그램
30대,저체중,M,2등급,마무리운동,4,다리 모아 상체 숙이기
30대,저체중,M,2등급,마무리운동,5,다리 벌려 옆으로 상체 숙이기
30대,저체중,M,3등급,본운동,1,잔발치기
30대,저체중,M,3등급,본운동,2,앉았다 일어서기
30대,저체중,M,3등급,본운동,3,윗몸말아올리기
30대,저체중,M,3등급,본운동,4,합장하여 앞으로 숙이기
30대,저체중,M,3등급,본운동,5,벽패스
30대,저체중,M,3등급,준비운동,1,다리 벌려 앞으로 상체 숙이기
30대,저체중,M,3등급,준비운동,2,다리 벌려 옆으로 상체 숙이기
30대,저체중,M,3등급,준비운동,3,다리 모아 상체 숙이기
30대,저체중,M,3등급,준비운동,4,발목 얹고 다리 잡아당기기
30대,저체중,M,3등급,준비운동,5,앉아서 옆구리 늘려주기
30대,저체중,M,3등급,마무리운동,1,다리 벌려 앞으로 상체 숙이기
30대,저체중,M,3등급,마무리운동,2,발목 얹고 다리 잡아당기기
30대,저체중,M,3등급,마무리운동,3,다리 모아 상체 숙이기
30대,저체중,M,3등급,마무리운동,4,동적 스트레칭 루틴프로그램
30대,저체중,M,3등급,마무리운동,5,다리 벌려 옆으로 상체 숙이기
30대,비만전단계비만,F,참가증,본운동,1,엎드려 버티기
30대,비만전단계비만,F,참가증,본운동,2,트레드밀에서 걷기
30대,비만전단계비만,F,참가증,본운동,3,배스트레칭
30대,비만전단계비만,F,참가증,본운동,4,실외 자전거타기
30대,비만전단계비만,F,참가증,본운동,5,엎드려서 팔 다리 들기
30대,비만전단계비만,F,참가증,준비운동,1,하지 루틴 스트레칭1
30대,비만전단계비만,F,참가증,준비운동,2,배스트레칭
30대,비만전단계비만,F,참가증,준비운동,3,넙다리 안쪽 스트레칭
30대,비만전단계비만,F,참가증,준비운동,4,옆구리 스트레칭
30대,비만전단계비만,F,참가증,준비운동,5,가슴/어깨 앞쪽 스트레칭
30대,비만전단계비만,F,참가증,마무리운동,1,옆구리 스트레칭
30대,비만전단계비만,F,참가증,마무리운동,2,유산소 운동 전 동적 루틴 스트레칭
30대,비만전단계비만,F,참가증,마무리운동,3,넙다리 안쪽 스트레칭
30대,비만전단계비만,F,참가증,마무리운동,4,버피운동
30대,비만전단계비만,F,참가증,마무리운동,5,허리 스트레칭
30대,비만전단계비만,F,1등급,본운동,1,버피운동
30대,비만전단계비만,F,1등급,본운동,2,엎드려 버티기
30대,비만전단계비만,F,1등급,본운동,3,사다리 옆으로 발 옮기기
30대,비만전단계비만,F,1등급,본운동,4,무릎 높여 제자리 달리기
30대,비만전단계비만,F,1등급,본운동,5,앉았다 일어서면서 점프하기
30대,비만전단계비만,F,1등급,준비운동,1,서서 균형잡기
30대,비만전단계비만,F,1등급,준비운동,2,하지 루틴 스트레칭1
30대,비만전단계비만,F,1등급,준비운동,3,한발 앞으로 내밀고 앉았다 일어서기
30대,비만전단계비만,F,1등급,준비운동,4,다리 뻗어 올리기
30대,비만전단계비만,F,1등급,준비운동,5,손 뻗어 윗몸 일으키기
30대,비만전단계비만,F,1등급,마무리운동,1,계단 뛰어 오르기
30대,비만전단계비만,F,1등급,마무리운동,2,넙다리 안쪽 스트레칭
30대,비만전단계비만,F,1등급,마무리운동,3,앉았다 일어서기
30대,비만전단계비만,F,1등급,마무리운동,4,연속 사이드 스쿼드
30대,비만전단계비만,F,1등급,마무리운동,5,달리기
30대,비만전단계비만,F,2등급,본운동,1,엎드려 버티기
30대,비만전단계비만,F,2등급,본운동,2,무릎 높여 제자리 달리기
30대,비만전단계비만,F,2등급,본운동,3,윗몸올리기
30대,비만전단계비만,F,2등급,본운동,4,넙다리 뒤쪽 스트레칭
30대,비만전단계비만,F,2등급,본운동,5,배스트레칭
30대,비만전단계비만,F,2등급,준비운동,1,하지 루틴 스트레칭1
30대,비만전단계비만,F,2등급,준비운동,2,손 뻗어 윗몸 일으키기
30대,비만전단계비만,F,2등급,준비운동,3,한발 들기
30대,비만전단계비만,F,2등급,준비운동,4,의자 잡고 서기
30대,비만전단계비만,F,2등급,준비운동,5,다리 뻗어 올리기
30대,비만전단계비만,F,2등급,마무리운동,1,앉았다 일어서기
30대,비만전단계비만,F,2등급,마무리운동,2,계단 뛰어 오르기
30대,비만전단계비만,F,2등급,마무리운동,3,연속 사이드 스쿼드
30대,비만전단계비만,F,2등급,마무리운동,4,넙다리 안쪽 스트레칭
30대,비만전단계비만,F,2등급,마무리운동,5,앞굽이 앉았다 일어서기
30대,비만전단계비만,F,3등급,본운동,1,엎드려 버티기
30대,비만전단계비만,F,3등급,본운동,2,한발 앞으로 내밀고 앉았다 일어서기
30대,비만전단계비만,F,3등급,본운동,3,배스트레칭
30대,비만전단계비만,F,3등급,본운동,4,실외 자전거타기
30대,비만전단계비만,F,3등급,본운동,5,엎드려서 팔 다리 들기
30대,비만전단계비만,F,3등급,준비운동,1,하지 루틴 스트레칭1
30대,비만전단계비만,F,3등급,준비운동,2,가슴/어깨 앞쪽 스트레칭
30대,비만전단계비만,F,3등급,준비운동,3,전신 루틴 스트레칭
30대,비만전단계비만,F,3등급,준비운동,4,배스트레칭
30대,비만전단계비만,F,3등급,준비운동,5,손 뻗어 윗몸 일으키기
30대,비만전단계비만,F,3등급,마무리운동,1,넙다리 앞쪽 스트레칭
30대,비만전단계비만,F,3등급,마무리운동,2,작은 공을 이용한 동적 루틴 스트레칭
30대,비만전단계비만,F,3등급,마무리운동,3,옆구리 스트레칭
30대,비만전단계비만,F,3등급,마무리운동,4,짐볼을 이용한 동적 루틴 스트레칭
30대,비만전단계비만,F,3등급,마무리운동,5,허리 스트레칭
30대,비만전단계비만,M,참가증,본운동,1,엎드려 버티기
30대,비만전단계비만,M,참가증,본운동,2,윗몸올리기
30대,비만전단계비만,M,참가증,본운동,3,실외 자전거타기
30대,비만전단계비만,M,참가증,본운동,4,넙다리 뒤쪽 스트레칭
30대,비만전단계비만,M,참가증,본운동,5,배스트레칭
30대,비만전단계비만,M,참가증,준비운동,1,탄력밴드 걸고 서기 평형성 운동 루틴 프로그램
30대,비만전단계비만,M,참가증,준비운동,2,짐볼 앉기 평형성 운동 루틴 프로그램
30대,비만전단계비만,M,참가증,준비운동,3,가슴/어깨 앞쪽 스트레칭
30대,비만전단계비만,M,참가증,준비운동,4,손 뻗어 윗몸 일으키기
30대,비만전단계비만,M,참가증,준비운동,5,넙다리 안쪽 스트레칭
30대,비만전단계비만,M,참가증,마무리운동,1,시소우
30대,비만전단계비만,M,참가증,마무리운동,2,가슴/어깨 앞쪽 스트레칭
30대,비만전단계비만,M,참가증,마무리운동,3,옆구리 스트레칭
30대,비만전단계비만,M,참가증,마무리운동,4,계단 올라갔다 내려오기
30대,비만전단계비만,M,참가증,마무리운동,5,작은 공을 이용한 동적 루틴 스트레칭
30대,비만전단계비만,M,1등급,본운동,1,버피운동
30대,비만전단계비만,M,1등급,본운동,2,사다리 옆으로 발 옮기기
30대,비만전단계비만,M,1등급,본운동,3,엎드려 버티기
30대,비만전단계비만,M,1등급,본운동,4,무릎 높여 제자리 달리기
30대,비만전단계비만,M,1등급,본운동,5,앉았다 일어서면서 점프하기
30대,비만전단계비만,M,1등급,준비운동,1,서서 균형잡기
30대,비만전단계비만,M,1등급,준비운동,2,버피운동
30대,비만전단계비만,M,1등급,준비운동,3,다리 뻗어 올리기
30대,비만전단계비만,M,1등급,준비운동,4,손 뻗어 윗몸 일으키기
30대,비만전단계비만,M,1등급,준비운동,5,앉았다 일어나며 점프하기
30대,비만전단계비만,M,1등급,마무리운동,1,연속 사이드 스쿼드
30대,비만전단계비만,M,1등급,마무리운동,2,앉았다 일어서기
30대,비만전단계비만,M,1등급,마무리운동,3,앞굽이 앉았다 일어서기
30대,비만전단계비만,M,1등급,마무리운동,4,달리기
30대,비만전단계비만,M,1등급,마무리운동,5,폼롤러 이용 유연성운동 루틴 프로그램
30대,비만전단계비만,M,2등급,본운동,1,엎드려 버티기
30대,비만전단계비만,M,2등급,본운동,2,무릎 높여 제자리 달리기
30대,비만전단계비만,M,2등급,본운동,3,윗몸올리기
30대,비만전단계비만,M,2등급,본운동,4,한발 앞으로 내밀고 앉았다 일어서기
30대,비만전단계비만,M,2등급,본운동,5,사다리 옆으로 발 옮기기
30대,비만전단계비만,M,2등급,준비운동,1,손 뻗어 윗몸 일으키기
30대,비만전단계비만,M,2등급,준비운동,2,다리 뻗어 올리기
30대,비만전단계비만,M,2등급,준비운동,3,의자 잡고 서기
30대,비만전단계비만,M,2등급,준비운동,4,윗몸 일으키기
30대,비만전단계비만,M,2등급,준비운동,5,바운딩 운동  루틴프로그램
30대,비만전단계비만,M,2등급,마무리운동,1,연속 사이드 스쿼드
30대,비만전단계비만,M,2등급,마무리운동,2,앉았다 일어서기
30대,비만전단계비만,M,2등급,마무리운동,3,앞굽이 앉았다 일어서기
30대,비만전단계비만,M,2등급,마무리운동,4,달리기
30대,비만전단계비만,M,2등급,마무리운동,5,좌식생활자를 위한 동적 루틴 스트레칭
30대,비만전단계비만,M,3등급,본운동,1,엎드려 버티기
30대,비만전단계비만,M,3등급,본운동,2,무릎 높여 제자리 달리기
30대,비만전단계비만,M,3등급,본운동,3,넙다리 뒤쪽 스트레칭
30대,비만전단계비만,M,3등급,본운동,4,한발 앞으로 내밀고 앉았다 일어서기
30대,비만전단계비만,M,3등급,본운동,5,달리기
30대,비만전단계비만,M,3등급,준비운동,1,하지 루틴 스트레칭1
30대,비만전단계비만,M,3등급,준비운동,2,가슴/어깨 앞쪽 스트레칭
30대,비만전단계비만,M,3등급,준비운동,3,손 뻗어 윗몸 일으키기
30대,비만전단계비만,M,3등급,준비운동,4,다리 뻗어 올리기
30대,비만전단계비만,M,3등급,준비운동,5,넙다리 뒤쪽 스트레칭
30대,비만전단계비만,M,3등급,마무리운동,1,연속 사이드 스쿼드
30대,비만전단계비만,M,3등급,마무리운동,2,앉았다 일어서기
30대,비만전단계비만,M,3등급,마무리운동,3,앞굽이 앉았다 일어서기
30대,비만전단계비만,M,3등급,마무리운동,4,작은 공을 이용한 동적 루틴 스트레칭
30대,비만전단계비만,M,3등급,마무리운동,5,짐볼을 이용한 동적 루틴 스트레칭
30대,1단계비만,F,참가증,본운동,1,엎드려 버티기
30대,1단계비만,F,참가증,본운동,2,트레드밀에서 걷기
30대,1단계비만,F,참가증,본운동,3,실외 자전거타기
30대,1단계비만,F,참가증,본운동,4,팔꿈치 굽히기
30대,1단계비만,F,참가증,본운동,5,실내 자전거타기
30대,1단계비만,F,참가증,준비운동,1,하지 루틴 스트레칭1
30대,1단계비만,F,참가증,준비운동,2,배스트레칭
30대,1단계비만,F,참가증,준비운동,3,가슴/어깨 앞쪽 스트레칭
30대,1단계비만,F,참가증,준비운동,4,손 뻗어 윗몸 일으키기
30대,1단계비만,F,참가증,준비운동,5,짐볼 앉기 평형성 운동 루틴 프로그램
30대,1단계비만,F,참가증,마무리운동,1,옆구리 스트레칭
30대,1단계비만,F,참가증,마무리운동,2,대퇴이두근 스트레칭2
30대,1단계비만,F,참가증,마무리운동,3,수영
30대,1단계비만,F,참가증,마무리운동,4,버피운동
30대,1단계비만,F,참가증,마무리운동,5,허리 스트레칭
30대,1단계비만,F,1등급,본운동,1,버피운동
30대,1단계비만,F,1등급,본운동,2,엎드려 버티기
30대,1단계비만,F,1등급,본운동,3,사다리 옆으로 발 옮기기
30대,1단계비만,F,1등급,본운동,4,무릎 높여 제자리 달리기
30대,1단계비만,F,1등급,본운동,5,앉았다 일어서면서 점프하기
30대,1단계비만,F,1등급,준비운동,1,하지 루틴 스트레칭1
30대,1단계비만,F,1등급,준비운동,2,손 뻗어 윗몸 일으키기
30대,1단계비만,F,1등급,준비운동,3,다리 뻗어 올리기
30대,1단계비만,F,1등급,준비운동,4,서서 균형잡기
30대,1단계비만,F,1등급,준비운동,5,의자 잡고 서기
30대,1단계비만,F,1등급,마무리운동,1,계단 뛰어 오르기
